product_name,brand,package_size,price,unit_price,retailer,scrape_date,category
pasta,Store Brand,standard,1.53,1.85,retailer_a,2024-02-11,dry_goods
pasta,Store Brand,standard,1.54,1.89,retailer_a,2024-02-18,dry_goods
pasta,Store Brand,standard,1.53,1.36,retailer_a,2024-02-25,dry_goods
pasta,Store Brand,standard,1.58,1.08,retailer_a,2024-03-03,dry_goods
pasta,Store Brand,standard,1.55,1.09,retailer_a,2024-03-10,dry_goods
pasta,Store Brand,standard,1.86,1.86,retailer_a,2024-03-17,dry_goods
pasta,Store Brand,standard,1.84,1.72,retailer_a,2024-03-24,dry_goods
pasta,Store Brand,standard,1.51,1.66,retailer_a,2024-03-31,dry_goods
pasta,Store Brand,standard,1.53,1.3,retailer_a,2024-04-07,dry_goods
pasta,Store Brand,standard,1.61,1.59,retailer_a,2024-04-14,dry_goods
pasta,Store Brand,standard,1.6,1.71,retailer_a,2024-04-21,dry_goods
pasta,Store Brand,standard,1.58,1.07,retailer_a,2024-04-28,dry_goods
pasta,Store Brand,standard,1.57,1.51,retailer_a,2024-05-05,dry_goods
pasta,Store Brand,standard,1.54,1.24,retailer_a,2024-05-12,dry_goods
pasta,Store Brand,standard,1.59,1.47,retailer_a,2024-05-19,dry_goods
pasta,Store Brand,standard,1.63,1.73,retailer_a,2024-05-26,dry_goods
pasta,Store Brand,standard,1.66,2.01,retailer_a,2024-06-02,dry_goods
pasta,Store Brand,standard,1.69,1.15,retailer_a,2024-06-09,dry_goods
pasta,Store Brand,standard,1.52,1.16,retailer_a,2024-06-16,dry_goods
pasta,Store Brand,standard,1.62,1.2,retailer_a,2024-06-23,dry_goods
pasta,Store Brand,standard,1.57,1.16,retailer_a,2024-06-30,dry_goods
pasta,Store Brand,standard,1.59,1.76,retailer_a,2024-07-07,dry_goods
pasta,Store Brand,standard,1.55,1.04,retailer_a,2024-07-14,dry_goods
pasta,Store Brand,standard,1.61,1.51,retailer_a,2024-07-21,dry_goods
pasta,Store Brand,standard,1.56,1.66,retailer_a,2024-07-28,dry_goods
pasta,Store Brand,standard,1.53,1.34,retailer_a,2024-08-04,dry_goods
pasta,Store Brand,standard,1.61,1.15,retailer_a,2024-08-11,dry_goods
pasta,Store Brand,standard,1.55,1.16,retailer_a,2024-08-18,dry_goods
pasta,Store Brand,standard,1.56,1.06,retailer_a,2024-08-25,dry_goods
pasta,Store Brand,standard,1.54,1.39,retailer_a,2024-09-01,dry_goods
pasta,Store Brand,standard,1.54,1.08,retailer_a,2024-09-08,dry_goods
pasta,Store Brand,standard,1.57,1.08,retailer_a,2024-09-15,dry_goods
pasta,Store Brand,standard,1.43,1.26,retailer_a,2024-09-22,dry_goods
pasta,Store Brand,standard,1.6,1.79,retailer_a,2024-09-29,dry_goods
pasta,Store Brand,standard,1.59,1.51,retailer_a,2024-10-06,dry_goods
pasta,Store Brand,standard,1.54,1.05,retailer_a,2024-10-13,dry_goods
pasta,Store Brand,standard,1.6,1.07,retailer_a,2024-10-20,dry_goods
pasta,Store Brand,standard,1.61,1.99,retailer_a,2024-10-27,dry_goods
pasta,Store Brand,standard,1.6,1.16,retailer_a,2024-11-03,dry_goods
pasta,Store Brand,standard,1.56,1.17,retailer_a,2024-11-10,dry_goods
pasta,Store Brand,standard,1.6,1.2,retailer_a,2024-11-17,dry_goods
pasta,Store Brand,standard,1.61,1.41,retailer_a,2024-11-24,dry_goods
pasta,Store Brand,standard,1.65,1.52,retailer_a,2024-12-01,dry_goods
pasta,Store Brand,standard,1.58,1.8,retailer_a,2024-12-08,dry_goods
pasta,Store Brand,standard,1.61,1.1,retailer_a,2024-12-15,dry_goods
pasta,Store Brand,standard,1.55,1.35,retailer_a,2024-12-22,dry_goods
pasta,Store Brand,standard,1.65,1.27,retailer_a,2024-12-29,dry_goods
pasta,Store Brand,standard,1.28,1.28,retailer_b,2024-01-07,dry_goods
pasta,Store Brand,standard,1.32,0.91,retailer_b,2024-01-14,dry_goods
pasta,Store Brand,standard,1.39,1.23,retailer_b,2024-01-21,dry_goods
pasta,Store Brand,standard,1.36,1.09,retailer_b,2024-01-28,dry_goods
pasta,Store Brand,standard,1.38,1.1,retailer_b,2024-02-04,dry_goods
pasta,Store Brand,standard,1.39,0.98,retailer_b,2024-02-11,dry_goods
pasta,Store Brand,standard,1.27,1.03,retailer_b,2024-02-18,dry_goods
pasta,Store Brand,standard,1.41,1.1,retailer_b,2024-02-25,dry_goods
pasta,Store Brand,standard,1.44,1.06,retailer_b,2024-03-03,dry_goods
pasta,Store Brand,standard,1.37,1.18,retailer_b,2024-03-10,dry_goods
pasta,Store Brand,standard,1.43,1.25,retailer_b,2024-03-17,dry_goods
pasta,Store Brand,standard,1.4,1.57,retailer_b,2024-03-24,dry_goods
pasta,Store Brand,standard,1.4,1.37,retailer_b,2024-03-31,dry_goods
pasta,Store Brand,standard,1.44,1.24,retailer_b,2024-04-07,dry_goods
pasta,Store Brand,standard,1.42,1.77,retailer_b,2024-04-14,dry_goods
pasta,Store Brand,standard,1.44,1.09,retailer_b,2024-04-21,dry_goods
pasta,Store Brand,standard,1.41,1.43,retailer_b,2024-04-28,dry_goods
pasta,Store Brand,standard,1.42,1.39,retailer_b,2024-05-05,dry_goods
pasta,Store Brand,standard,1.45,1.01,retailer_b,2024-05-12,dry_goods
pasta,Store Brand,standard,1.44,0.98,retailer_b,2024-05-19,dry_goods
pasta,Store Brand,standard,1.44,1.34,retailer_b,2024-05-26,dry_goods
pasta,Store Brand,standard,1.41,1.09,retailer_b,2024-06-02,dry_goods
pasta,Store Brand,standard,1.72,1.29,retailer_b,2024-06-09,dry_goods
pasta,Store Brand,standard,1.73,1.34,retailer_b,2024-06-16,dry_goods
pasta,Store Brand,standard,1.4,1.12,retailer_b,2024-06-23,dry_goods
pasta,Store Brand,standard,1.41,1.34,retailer_b,2024-06-30,dry_goods
pasta,Store Brand,standard,1.42,1.27,retailer_b,2024-07-07,dry_goods
pasta,Store Brand,standard,1.44,1.36,retailer_b,2024-07-14,dry_goods
pasta,Store Brand,standard,1.39,1.27,retailer_b,2024-07-21,dry_goods
pasta,Store Brand,standard,1.4,1.0,retailer_b,2024-07-28,dry_goods
pasta,Store Brand,standard,1.43,1.01,retailer_b,2024-08-04,dry_goods
pasta,Store Brand,standard,1.36,1.07,retailer_b,2024-08-11,dry_goods
pasta,Store Brand,standard,1.34,1.07,retailer_b,2024-08-18,dry_goods
pasta,Store Brand,standard,1.43,1.4,retailer_b,2024-08-25,dry_goods
pasta,Store Brand,standard,1.35,1.44,retailer_b,2024-09-01,dry_goods
pasta,Store Brand,standard,1.47,1.47,retailer_b,2024-09-08,dry_goods
pasta,Store Brand,standard,1.38,1.19,retailer_b,2024-09-15,dry_goods
pasta,Store Brand,standard,1.4,1.01,retailer_b,2024-09-22,dry_goods
pasta,Store Brand,standard,1.4,1.29,retailer_b,2024-09-29,dry_goods
pasta,Store Brand,standard,1.37,1.13,retailer_b,2024-10-06,dry_goods
pasta,Store Brand,standard,1.66,1.43,retailer_b,2024-10-13,dry_goods
pasta,Store Brand,standard,1.4,1.37,retailer_b,2024-10-20,dry_goods
pasta,Store Brand,standard,1.45,0.98,retailer_b,2024-10-27,dry_goods
pasta,Store Brand,standard,1.45,1.79,retailer_b,2024-11-03,dry_goods
pasta,Store Brand,standard,1.46,1.48,retailer_b,2024-11-10,dry_goods
pasta,Store Brand,standard,1.46,1.45,retailer_b,2024-11-17,dry_goods
pasta,Store Brand,standard,1.45,1.37,retailer_b,2024-11-24,dry_goods
pasta,Store Brand,standard,1.51,1.5,retailer_b,2024-12-01,dry_goods
pasta,Store Brand,standard,1.47,1.8,retailer_b,2024-12-08,dry_goods
pasta,Store Brand,standard,1.47,1.09,retailer_b,2024-12-15,dry_goods
pasta,Store Brand,standard,1.47,1.45,retailer_b,2024-12-22,dry_goods
pasta,Store Brand,standard,1.55,1.61,retailer_b,2024-12-29,dry_goods
rice,Store Brand,standard,2.29,2.02,retailer_a,2024-01-07,dry_goods
rice,Store Brand,standard,2.23,1.52,retailer_a,2024-01-14,dry_goods
rice,Store Brand,standard,2.56,3.0,retailer_a,2024-01-21,dry_goods
rice,Store Brand,standard,2.33,2.43,retailer_a,2024-01-28,dry_goods
rice,Store Brand,standard,2.31,1.72,retailer_a,2024-02-04,dry_goods
rice,Store Brand,standard,2.32,2.57,retailer_a,2024-02-11,dry_goods
rice,Store Brand,standard,2.36,1.86,retailer_a,2024-02-18,dry_goods
rice,Store Brand,standard,2.39,2.29,retailer_a,2024-02-25,dry_goods
rice,Store Brand,standard,2.35,1.65,retailer_a,2024-03-03,dry_goods
rice,Store Brand,standard,2.38,2.82,retailer_a,2024-03-10,dry_goods
rice,Store Brand,standard,2.33,1.58,retailer_a,2024-03-17,dry_goods
rice,Store Brand,standard,2.46,2.54,retailer_a,2024-03-24,dry_goods
rice,Store Brand,standard,2.46,2.48,retailer_a,2024-03-31,dry_goods
rice,Store Brand,standard,2.38,2.12,retailer_a,2024-04-07,dry_goods
rice,Store Brand,standard,2.29,2.5,retailer_a,2024-04-14,dry_goods
rice,Store Brand,standard,2.44,2.58,retailer_a,2024-04-21,dry_goods
rice,Store Brand,standard,2.62,2.79,retailer_a,2024-04-28,dry_goods
rice,Store Brand,standard,2.66,1.78,retailer_a,2024-05-05,dry_goods
rice,Store Brand,standard,2.32,1.91,retailer_a,2024-05-12,dry_goods
rice,Store Brand,standard,2.4,1.94,retailer_a,2024-05-19,dry_goods
rice,Store Brand,standard,2.4,2.63,retailer_a,2024-05-26,dry_goods
rice,Store Brand,standard,2.38,1.83,retailer_a,2024-06-02,dry_goods
rice,Store Brand,standard,2.41,2.64,retailer_a,2024-06-09,dry_goods
rice,Store Brand,standard,2.32,1.73,retailer_a,2024-06-16,dry_goods
rice,Store Brand,standard,2.36,2.25,retailer_a,2024-06-23,dry_goods
rice,Store Brand,standard,2.37,2.47,retailer_a,2024-06-30,dry_goods
rice,Store Brand,standard,2.32,1.66,retailer_a,2024-07-07,dry_goods
rice,Store Brand,standard,2.39,2.76,retailer_a,2024-07-14,dry_goods
rice,Store Brand,standard,2.34,1.85,retailer_a,2024-07-21,dry_goods
rice,Store Brand,standard,2.36,2.35,retailer_a,2024-07-28,dry_goods
rice,Store Brand,standard,2.64,3.18,retailer_a,2024-08-04,dry_goods
rice,Store Brand,standard,2.35,2.22,retailer_a,2024-08-11,dry_goods
rice,Store Brand,standard,2.41,1.64,retailer_a,2024-08-18,dry_goods
rice,Store Brand,standard,2.33,2.22,retailer_a,2024-08-25,dry_goods
rice,Store Brand,standard,2.32,2.21,retailer_a,2024-09-01,dry_goods
rice,Store Brand,standard,2.38,2.46,retailer_a,2024-09-08,dry_goods
rice,Store Brand,standard,2.35,2.84,retailer_a,2024-09-15,dry_goods
rice,Store Brand,standard,2.31,2.5,retailer_a,2024-09-22,dry_goods
rice,Store Brand,standard,2.59,2.15,retailer_a,2024-09-29,dry_goods
rice,Store Brand,standard,2.38,1.97,retailer_a,2024-10-06,dry_goods
rice,Store Brand,standard,2.43,2.32,retailer_a,2024-10-13,dry_goods
rice,Store Brand,standard,2.37,1.62,retailer_a,2024-10-20,dry_goods
rice,Store Brand,standard,2.36,2.08,retailer_a,2024-10-27,dry_goods
rice,Store Brand,standard,2.41,2.55,retailer_a,2024-11-03,dry_goods
rice,Store Brand,standard,2.33,1.67,retailer_a,2024-11-10,dry_goods
rice,Store Brand,standard,2.4,2.82,retailer_a,2024-11-17,dry_goods
rice,Store Brand,standard,2.29,1.65,retailer_a,2024-11-24,dry_goods
rice,Store Brand,standard,2.41,1.87,retailer_a,2024-12-01,dry_goods
rice,Store Brand,standard,2.44,1.73,retailer_a,2024-12-08,dry_goods
rice,Store Brand,standard,2.47,2.48,retailer_a,2024-12-15,dry_goods
rice,Store Brand,standard,2.41,1.8,retailer_a,2024-12-22,dry_goods
rice,Store Brand,standard,2.43,2.23,retailer_a,2024-12-29,dry_goods
rice,Store Brand,standard,2.36,2.46,retailer_b,2024-01-07,dry_goods
rice,Store Brand,standard,2.15,2.12,retailer_b,2024-01-14,dry_goods
rice,Store Brand,standard,2.19,1.57,retailer_b,2024-01-21,dry_goods
rice,Store Brand,standard,2.12,2.09,retailer_b,2024-01-28,dry_goods
rice,Store Brand,standard,2.22,2.39,retailer_b,2024-02-04,dry_goods
rice,Store Brand,standard,2.14,1.5,retailer_b,2024-02-11,dry_goods
rice,Store Brand,standard,2.17,1.72,retailer_b,2024-02-18,dry_goods
rice,Store Brand,standard,2.26,1.91,retailer_b,2024-02-25,dry_goods
rice,Store Brand,standard,2.17,1.8,retailer_b,2024-03-03,dry_goods
rice,Store Brand,standard,2.48,2.99,retailer_b,2024-03-10,dry_goods
rice,Store Brand,standard,2.24,1.72,retailer_b,2024-03-17,dry_goods
rice,Store Brand,standard,2.16,2.48,retailer_b,2024-03-24,dry_goods
rice,Store Brand,standard,2.31,1.59,retailer_b,2024-03-31,dry_goods
rice,Store Brand,standard,2.35,1.82,retailer_b,2024-04-07,dry_goods
rice,Store Brand,standard,2.22,1.73,retailer_b,2024-04-14,dry_goods
rice,Store Brand,standard,2.31,1.65,retailer_b,2024-04-21,dry_goods
rice,Store Brand,standard,2.27,2.18,retailer_b,2024-04-28,dry_goods
rice,Store Brand,standard,2.21,1.49,retailer_b,2024-05-05,dry_goods
rice,Store Brand,standard,2.25,1.89,retailer_b,2024-05-12,dry_goods
rice,Store Brand,standard,2.27,1.98,retailer_b,2024-05-19,dry_goods
rice,Store Brand,standard,2.19,1.67,retailer_b,2024-05-26,dry_goods
rice,Store Brand,standard,2.22,2.72,retailer_b,2024-06-02,dry_goods
rice,Store Brand,standard,2.17,1.58,retailer_b,2024-06-09,dry_goods
rice,Store Brand,standard,2.21,1.5,retailer_b,2024-06-16,dry_goods
rice,Store Brand,standard,2.22,1.58,retailer_b,2024-06-23,dry_goods
rice,Store Brand,standard,2.19,1.61,retailer_b,2024-06-30,dry_goods
rice,Store Brand,standard,2.13,1.52,retailer_b,2024-07-07,dry_goods
rice,Store Brand,standard,2.26,2.22,retailer_b,2024-07-14,dry_goods
rice,Store Brand,standard,2.24,1.65,retailer_b,2024-07-21,dry_goods
rice,Store Brand,standard,2.19,1.77,retailer_b,2024-07-28,dry_goods
rice,Store Brand,standard,2.26,2.8,retailer_b,2024-08-04,dry_goods
rice,Store Brand,standard,2.22,2.65,retailer_b,2024-08-11,dry_goods
rice,Store Brand,standard,2.13,2.03,retailer_b,2024-08-18,dry_goods
rice,Store Brand,standard,2.22,2.15,retailer_b,2024-08-25,dry_goods
rice,Store Brand,standard,2.18,1.62,retailer_b,2024-09-01,dry_goods
rice,Store Brand,standard,2.26,2.05,retailer_b,2024-09-08,dry_goods
rice,Store Brand,standard,2.16,2.03,retailer_b,2024-09-15,dry_goods
rice,Store Brand,standard,2.25,1.8,retailer_b,2024-09-22,dry_goods
rice,Store Brand,standard,2.25,2.06,retailer_b,2024-09-29,dry_goods
rice,Store Brand,standard,2.26,2.59,retailer_b,2024-10-06,dry_goods
rice,Store Brand,standard,2.17,1.46,retailer_b,2024-10-13,dry_goods
rice,Store Brand,standard,2.18,1.87,retailer_b,2024-10-20,dry_goods
rice,Store Brand,standard,2.21,1.71,retailer_b,2024-10-27,dry_goods
rice,Store Brand,standard,2.19,2.1,retailer_b,2024-11-03,dry_goods
rice,Store Brand,standard,2.17,1.91,retailer_b,2024-11-10,dry_goods
rice,Store Brand,standard,2.21,2.21,retailer_b,2024-11-17,dry_goods
rice,Store Brand,standard,2.25,2.64,retailer_b,2024-11-24,dry_goods
rice,Store Brand,standard,2.26,1.54,retailer_b,2024-12-01,dry_goods
rice,Store Brand,standard,2.24,1.81,retailer_b,2024-12-08,dry_goods
rice,Store Brand,standard,2.26,2.29,retailer_b,2024-12-15,dry_goods
rice,Store Brand,standard,2.31,1.88,retailer_b,2024-12-22,dry_goods
rice,Store Brand,standard,2.24,2.26,retailer_b,2024-12-29,dry_goods
canned vegetables,Store Brand,standard,1.03,1.18,retailer_a,2024-01-07,canned_goods
canned vegetables,Store Brand,standard,1.01,0.69,retailer_a,2024-01-14,canned_goods
canned vegetables,Store Brand,standard,1.03,0.85,retailer_a,2024-01-21,canned_goods
canned vegetables,Store Brand,standard,1.03,0.81,retailer_a,2024-01-28,canned_goods
canned vegetables,Store Brand,standard,1.02,1.04,retailer_a,2024-02-04,canned_goods
canned vegetables,Store Brand,standard,1.03,0.7,retailer_a,2024-02-11,canned_goods
canned vegetables,Store Brand,standard,1.09,0.86,retailer_a,2024-02-18,canned_goods
canned vegetables,Store Brand,standard,1.29,1.48,retailer_a,2024-02-25,canned_goods
canned vegetables,Store Brand,standard,1.05,0.79,retailer_a,2024-03-03,canned_goods
canned vegetables,Store Brand,standard,1.05,0.95,retailer_a,2024-03-10,canned_goods
canned vegetables,Store Brand,standard,1.05,1.3,retailer_a,2024-03-17,canned_goods
canned vegetables,Store Brand,standard,1.01,0.82,retailer_a,2024-03-24,canned_goods
canned vegetables,Store Brand,standard,1.02,1.18,retailer_a,2024-03-31,canned_goods
canned vegetables,Store Brand,standard,1.11,0.78,retailer_a,2024-04-07,canned_goods
canned vegetables,Store Brand,standard,1.05,1.08,retailer_a,2024-04-14,canned_goods
canned vegetables,Store Brand,standard,1.06,0.95,retailer_a,2024-04-21,canned_goods
canned vegetables,Store Brand,standard,1.11,1.3,retailer_a,2024-04-28,canned_goods
canned vegetables,Store Brand,standard,1.39,1.0,retailer_a,2024-05-05,canned_goods
canned vegetables,Store Brand,standard,1.11,0.94,retailer_a,2024-05-12,canned_goods
canned vegetables,Store Brand,standard,1.1,0.89,retailer_a,2024-05-19,canned_goods
canned vegetables,Store Brand,standard,1.12,1.32,retailer_a,2024-05-26,canned_goods
canned vegetables,Store Brand,standard,1.12,0.78,retailer_a,2024-06-02,canned_goods
canned vegetables,Store Brand,standard,1.12,1.06,retailer_a,2024-06-09,canned_goods
canned vegetables,Store Brand,standard,1.17,0.92,retailer_a,2024-06-16,canned_goods
canned vegetables,Store Brand,standard,1.06,1.09,retailer_a,2024-06-23,canned_goods
canned vegetables,Store Brand,standard,1.13,1.03,retailer_a,2024-06-30,canned_goods
canned vegetables,Store Brand,standard,1.15,1.36,retailer_a,2024-07-07,canned_goods
canned vegetables,Store Brand,standard,1.03,1.03,retailer_a,2024-07-14,canned_goods
canned vegetables,Store Brand,standard,1.05,0.91,retailer_a,2024-07-21,canned_goods
canned vegetables,Store Brand,standard,1.06,0.93,retailer_a,2024-07-28,canned_goods
canned vegetables,Store Brand,standard,1.04,1.06,retailer_a,2024-08-04,canned_goods
canned vegetables,Store Brand,standard,1.11,1.22,retailer_a,2024-08-11,canned_goods
canned vegetables,Store Brand,standard,1.08,0.84,retailer_a,2024-08-18,canned_goods
canned vegetables,Store Brand,standard,1.07,1.07,retailer_a,2024-08-25,canned_goods
canned vegetables,Store Brand,standard,1.01,0.86,retailer_a,2024-09-01,canned_goods
canned vegetables,Store Brand,standard,1.02,0.97,retailer_a,2024-09-08,canned_goods
canned vegetables,Store Brand,standard,1.07,0.74,retailer_a,2024-09-15,canned_goods
canned vegetables,Store Brand,standard,1.32,1.28,retailer_a,2024-09-22,canned_goods
canned vegetables,Store Brand,standard,1.06,0.75,retailer_a,2024-09-29,canned_goods
canned vegetables,Store Brand,standard,0.97,0.9,retailer_a,2024-10-06,canned_goods
canned vegetables,Store Brand,standard,1.07,0.76,retailer_a,2024-10-13,canned_goods
canned vegetables,Store Brand,standard,1.18,0.85,retailer_a,2024-10-20,canned_goods
canned vegetables,Store Brand,standard,1.09,0.89,retailer_a,2024-10-27,canned_goods
canned vegetables,Store Brand,standard,1.1,0.87,retailer_a,2024-11-03,canned_goods
canned vegetables,Store Brand,standard,1.1,1.25,retailer_a,2024-11-10,canned_goods
canned vegetables,Store Brand,standard,1.05,1.31,retailer_a,2024-11-17,canned_goods
canned vegetables,Store Brand,standard,1.13,1.24,retailer_a,2024-11-24,canned_goods
canned vegetables,Store Brand,standard,1.14,1.4,retailer_a,2024-12-01,canned_goods
canned vegetables,Store Brand,standard,1.08,1.13,retailer_a,2024-12-08,canned_goods
canned vegetables,Store Brand,standard,1.07,0.87,retailer_a,2024-12-15,canned_goods
canned vegetables,Store Brand,standard,1.07,0.73,retailer_a,2024-12-22,canned_goods
canned vegetables,Store Brand,standard,1.11,0.93,retailer_a,2024-12-29,canned_goods
canned vegetables,Store Brand,standard,0.78,0.61,retailer_b,2024-01-07,canned_goods
canned vegetables,Store Brand,standard,0.77,0.84,retailer_b,2024-01-14,canned_goods
canned vegetables,Store Brand,standard,0.75,0.6,retailer_b,2024-01-21,canned_goods
canned vegetables,Store Brand,standard,0.87,0.99,retailer_b,2024-01-28,canned_goods
canned vegetables,Store Brand,standard,0.84,0.93,retailer_b,2024-02-04,canned_goods
canned vegetables,Store Brand,standard,0.89,0.94,retailer_b,2024-02-11,canned_goods
canned vegetables,Store Brand,standard,0.93,0.8,retailer_b,2024-02-18,canned_goods
canned vegetables,Store Brand,standard,0.89,1.1,retailer_b,2024-02-25,canned_goods
canned vegetables,Store Brand,standard,1.01,0.79,retailer_b,2024-03-03,canned_goods
canned vegetables,Store Brand,standard,0.87,1.08,retailer_b,2024-03-10,canned_goods
canned vegetables,Store Brand,standard,0.93,0.68,retailer_b,2024-03-17,canned_goods
canned vegetables,Store Brand,standard,0.99,0.87,retailer_b,2024-03-24,canned_goods
canned vegetables,Store Brand,standard,0.97,1.04,retailer_b,2024-03-31,canned_goods
canned vegetables,Store Brand,standard,0.9,0.63,retailer_b,2024-04-07,canned_goods
canned vegetables,Store Brand,standard,0.9,0.66,retailer_b,2024-04-14,canned_goods
canned vegetables,Store Brand,standard,0.93,0.99,retailer_b,2024-04-21,canned_goods
canned vegetables,Store Brand,standard,1.22,1.44,retailer_b,2024-04-28,canned_goods
canned vegetables,Store Brand,standard,0.85,1.0,retailer_b,2024-05-05,canned_goods
canned vegetables,Store Brand,standard,0.98,0.65,retailer_b,2024-05-12,canned_goods
canned vegetables,Store Brand,standard,0.91,0.89,retailer_b,2024-05-19,canned_goods
canned vegetables,Store Brand,standard,0.91,1.07,retailer_b,2024-05-26,canned_goods
canned vegetables,Store Brand,standard,0.88,0.78,retailer_b,2024-06-02,canned_goods
canned vegetables,Store Brand,standard,0.97,1.2,retailer_b,2024-06-09,canned_goods
canned vegetables,Store Brand,standard,0.98,0.78,retailer_b,2024-06-16,canned_goods
canned vegetables,Store Brand,standard,0.92,0.69,retailer_b,2024-06-23,canned_goods
canned vegetables,Store Brand,standard,0.92,1.09,retailer_b,2024-06-30,canned_goods
canned vegetables,Store Brand,standard,0.94,0.71,retailer_b,2024-07-07,canned_goods
canned vegetables,Store Brand,standard,0.97,0.83,retailer_b,2024-07-14,canned_goods
canned vegetables,Store Brand,standard,0.93,0.7,retailer_b,2024-07-21,canned_goods
canned vegetables,Store Brand,standard,0.87,0.93,retailer_b,2024-07-28,canned_goods
canned vegetables,Store Brand,standard,0.92,0.69,retailer_b,2024-08-04,canned_goods
canned vegetables,Store Brand,standard,0.92,0.73,retailer_b,2024-08-11,canned_goods
canned vegetables,Store Brand,standard,0.91,1.0,retailer_b,2024-08-18,canned_goods
canned vegetables,Store Brand,standard,0.94,0.72,retailer_b,2024-08-25,canned_goods
canned vegetables,Store Brand,standard,0.87,0.9,retailer_b,2024-09-01,canned_goods
canned vegetables,Store Brand,standard,0.87,0.79,retailer_b,2024-09-08,canned_goods
canned vegetables,Store Brand,standard,0.9,1.05,retailer_b,2024-09-15,canned_goods
canned vegetables,Store Brand,standard,0.94,0.88,retailer_b,2024-09-22,canned_goods
canned vegetables,Store Brand,standard,0.92,0.93,retailer_b,2024-09-29,canned_goods
canned vegetables,Store Brand,standard,0.95,0.96,retailer_b,2024-10-06,canned_goods
canned vegetables,Store Brand,standard,0.92,0.93,retailer_b,2024-10-13,canned_goods
canned vegetables,Store Brand,standard,0.94,0.73,retailer_b,2024-10-20,canned_goods
canned vegetables,Store Brand,standard,0.94,0.74,retailer_b,2024-10-27,canned_goods
canned vegetables,Store Brand,standard,0.87,0.65,retailer_b,2024-11-03,canned_goods
canned vegetables,Store Brand,standard,0.9,0.7,retailer_b,2024-11-10,canned_goods
canned vegetables,Store Brand,standard,0.96,0.87,retailer_b,2024-11-17,canned_goods
canned vegetables,Store Brand,standard,0.96,0.76,retailer_b,2024-11-24,canned_goods
canned vegetables,Store Brand,standard,0.89,0.62,retailer_b,2024-12-01,canned_goods
canned vegetables,Store Brand,standard,0.95,0.63,retailer_b,2024-12-08,canned_goods
canned vegetables,Store Brand,standard,1.0,0.72,retailer_b,2024-12-15,canned_goods
canned vegetables,Store Brand,standard,1.0,1.15,retailer_b,2024-12-22,canned_goods
canned vegetables,Store Brand,standard,1.18,1.15,retailer_b,2024-12-29,canned_goods
